rank,category,racename,race_id,rider_name,rider_id,points,jpp,date
2,1.PS,GP Miguel Indurain,42577,VAN GILS Maxim,28521,0.0,0,2024-03-30
3,1.PS,GP Miguel Indurain,42577,ONLEY Oscar,31724,0.0,0,2024-03-30
4,1.PS,GP Miguel Indurain,42577,IZAGIRRE INSAUSTI Ion,14321,0.0,0,2024-03-30
5,1.PS,GP Miguel Indurain,42577,RYAN Archie,30565,0.0,0,2024-03-30
6,1.PS,GP Miguel Indurain,42577,BATTISTELLA Samuele,28450,0.0,0,2024-03-30
7,1.PS,GP Miguel Indurain,42577,CHAMPOUSSIN Clément,27153,0.0,0,2024-03-30
8,1.PS,GP Miguel Indurain,42577,CRAS Steff,24257,0.0,0,2024-03-30
9,1.PS,GP Miguel Indurain,42577,SCHACHMANN Maximilian,20798,0.0,0,2024-03-30
10,1.PS,GP Miguel Indurain,42577,BARCELO ARAGON Fernando,27079,0.0,0,2024-03-30
1,1.1,Volta Limburg Classic,42576,KIELICH Timo,28189,0.0,0,2024-03-30
2,1.1,Volta Limburg Classic,42576,EENKHOORN Pascal,24932,0.0,0,2024-03-30
3,1.1,Volta Limburg Classic,42576,UHLIG Henri,30827,0.0,0,2024-03-30
1,1.1,Route Adélie de Vitré,42575,BIERMANS Jenthe,22010,0.0,0,2024-03-29
2,1.1,Route Adélie de Vitré,42575,DUJARDIN Sandy,28583,0.0,0,2024-03-29
3,1.1,Route Adélie de Vitré,42575,DELETTRE Alexandre,30519,0.0,0,2024-03-29
1,1.WT3,Dwars door Vlaanderen,42574,JORGENSON Matteo,28057,0.0,0,2024-03-27
2,1.WT3,Dwars door Vlaanderen,42574,ABRAHAMSEN Jonas,22233,0.0,0,2024-03-27
3,1.WT3,Dwars door Vlaanderen,42574,KÜNG Stefan,20960,0.0,0,2024-03-27
4,1.WT3,Dwars door Vlaanderen,42574,BENOOT Tiesj,21244,0.0,0,2024-03-27
5,1.WT3,Dwars door Vlaanderen,42574,DE BONDT Dries,22005,0.0,0,2024-03-27
6,1.WT3,Dwars door Vlaanderen,42574,TARLING Joshua,34297,0.0,0,2024-03-27
7,1.WT3,Dwars door Vlaanderen,42574,MILAN Jonathan,29359,0.0,0,2024-03-27
8,1.WT3,Dwars door Vlaanderen,42574,VALGREN HUNDAHL Michael,18123,0.0,0,2024-03-27
9,1.WT3,Dwars door Vlaanderen,42574,NORSGAARD JØRGENSEN Mathias,24924,0.0,0,2024-03-27
10,1.WT3,Dwars door Vlaanderen,42574,GACHIGNARD Thomas,32640,0.0,0,2024-03-27
1,1.1,Paris - Camembert,42579,COSNEFROY Benoît,24189,0.0,0,2024-03-27
2,1.1,Paris - Camembert,42579,VENTURINI Clément,21428,0.0,0,2024-03-27
3,1.1,Paris - Camembert,42579,DELETTRE Alexandre,30519,0.0,0,2024-03-27
1,2.WT1,"Volta a Catalunya, General classification",42628,POGACAR Tadej,26526,0.0,0,2024-03-24
2,2.WT1,"Volta a Catalunya, General classification",42628,LANDA MEANA Mikel,14319,0.0,0,2024-03-24
3,2.WT1,"Volta a Catalunya, General classification",42628,BERNAL GOMEZ Egan Arley,24926,0.0,0,2024-03-24
4,2.WT1,"Volta a Catalunya, General classification",42628,VLASOV Aleksandr,24316,0.0,0,2024-03-24
5,2.WT1,"Volta a Catalunya, General classification",42628,MAS NICOLAU Enric,22794,0.0,0,2024-03-24
6,2.WT1,"Volta a Catalunya, General classification",42628,HARPER Chris,25066,0.0,0,2024-03-24
7,2.WT1,"Volta a Catalunya, General classification",42628,MARTINEZ Lenny,32721,0.0,0,2024-03-24
8,2.WT1,"Volta a Catalunya, General classification",42628,TIBERI Antonio,30649,0.0,0,2024-03-24
9,2.WT1,"Volta a Catalunya, General classification",42628,ALMEIDA Joao Pedro Gonçalves,26482,0.0,0,2024-03-24
10,2.WT1,"Volta a Catalunya, General classification",42628,FORTUNATO Lorenzo,25552,0.0,0,2024-03-24
1,1.WT2,Gent - Wevelgem,42572,PEDERSEN Mads,21992,0.0,0,2024-03-24
2,1.WT2,Gent - Wevelgem,42572,VAN DER POEL Mathieu,21971,0.0,0,2024-03-24
3,1.WT2,Gent - Wevelgem,42572,MEEUS Jordi,26421,0.0,0,2024-03-24
4,1.WT2,Gent - Wevelgem,42572,PHILIPSEN Jasper,26392,0.0,0,2024-03-24
5,1.WT2,Gent - Wevelgem,42572,MILAN Jonathan,29359,0.0,0,2024-03-24
6,1.WT2,Gent - Wevelgem,42572,KOOIJ Olav,30643,0.0,0,2024-03-24
7,1.WT2,Gent - Wevelgem,42572,GIRMAY HAILU Biniam,29474,0.0,0,2024-03-24
8,1.WT2,Gent - Wevelgem,42572,MERLIER Tim,17988,0.0,0,2024-03-24
9,1.WT2,Gent - Wevelgem,42572,GROENEWEGEN Dylan,19238,0.0,0,2024-03-24
10,1.WT2,Gent - Wevelgem,42572,TRENTIN Matteo,13270,0.0,0,2024-03-24
1,2.WT1s,"Volta a Catalunya, Stage 7 : Barcelona - Barcelona",42627,POGACAR Tadej,26526,0.0,0,2024-03-24
1,2.WT2r,"Volta a Catalunya, Points classification",42629,POGACAR Tadej,26526,0.0,0,2024-03-24
1,2.WT2r,"Volta a Catalunya, Mountains classification",42630,POGACAR Tadej,26526,0.0,0,2024-03-24
1,1.1,La Roue Tourangelle,42573,TESSON Jason,29883,0.0,0,2024-03-24
2,1.1,La Roue Tourangelle,42573,THIJSSEN Gerben,27085,0.0,0,2024-03-24
3,1.1,La Roue Tourangelle,42573,BIERMANS Jenthe,22010,0.0,0,2024-03-24
1,2.WT1s,"Volta a Catalunya, Stage 6 : Berga - Queralt",42626,POGACAR Tadej,26526,0.0,0,2024-03-23
1,2.1,"Settimana Coppi e Bartali, General classification",42636,BOUWMAN Koen,20770,0.0,0,2024-03-23
2,2.1,"Settimana Coppi e Bartali, General classification",42636,RYAN Archie,30565,0.0,0,2024-03-23
3,2.1,"Settimana Coppi e Bartali, General classification",42636,ULISSI Diego,10023,0.0,0,2024-03-23
1,2.1s,"Settimana Coppi e Bartali, Stage 5 : Forli - Forli",42649,BERCKMOES Jenno,32588,0.0,0,2024-03-23
1,1.WT2,E3 Saxo Classic,42570,VAN DER POEL Mathieu,21971,0.0,0,2024-03-22
2,1.WT2,E3 Saxo Classic,42570,STUYVEN Jasper,18233,0.0,0,2024-03-22
3,1.WT2,E3 Saxo Classic,42570,VAN AERT Wout,20730,0.0,0,2024-03-22
4,1.WT2,E3 Saxo Classic,42570,WELLENS Tim,16722,0.0,0,2024-03-22
5,1.WT2,E3 Saxo Classic,42570,JORGENSON Matteo,28057,0.0,0,2024-03-22
6,1.WT2,E3 Saxo Classic,42570,NARVAEZ PRADO Jhonatan Manuel,25157,0.0,0,2024-03-22
7,1.WT2,E3 Saxo Classic,42570,POLITT Nils,20847,0.0,0,2024-03-22
8,1.WT2,E3 Saxo Classic,42570,SKUJINS Toms,16739,0.0,0,2024-03-22
9,1.WT2,E3 Saxo Classic,42570,ALBANESE Vincenzo,24139,0.0,0,2024-03-22
10,1.WT2,E3 Saxo Classic,42570,KIRSCH Alex,19545,0.0,0,2024-03-22
1,2.WT1s,"Volta a Catalunya, Stage 5 : Altafula - Viladecans",42625,LAURANCE Axel,31621,0.0,0,2024-03-22
1,2.1s,"Settimana Coppi e Bartali, Stage 4 : Brisighella - Brisighella",42635,RYAN Archie,30565,0.0,0,2024-03-22
1,2.WT1s,"Volta a Catalunya, Stage 4 : Sort - Lleida (prov.)",42624,VAN DEN BERG Marijn,27674,0.0,0,2024-03-21
1,2.1s,"Settimana Coppi e Bartali, Stage 3 : Riccione - Riccione",42634,BOUWMAN Koen,20770,0.0,0,2024-03-21
1,1.WT3,Classic Brugge - De Panne,42567,PHILIPSEN Jasper,26392,0.0,0,2024-03-20
2,1.WT3,Classic Brugge - De Panne,42567,MERLIER Tim,17988,0.0,0,2024-03-20
3,1.WT3,Classic Brugge - De Panne,42567,VAN POPPEL Danny,19242,0.0,0,2024-03-20
4,1.WT3,Classic Brugge - De Panne,42567,TESSON Jason,29883,0.0,0,2024-03-20
5,1.WT3,Classic Brugge - De Panne,42567,CONSONNI Simone,22681,0.0,0,2024-03-20
6,1.WT3,Classic Brugge - De Panne,42567,EDVARDSEN-FREDHEIM Stian,32797,0.0,0,2024-03-20
7,1.WT3,Classic Brugge - De Panne,42567,MOLANO BENAVIDES Juan Sebastian,23463,0.0,0,2024-03-20
8,1.WT3,Classic Brugge - De Panne,42567,BAUHAUS Phil,20861,0.0,0,2024-03-20
9,1.WT3,Classic Brugge - De Panne,42567,JEANNIERE Emilien,29288,0.0,0,2024-03-20
10,1.WT3,Classic Brugge - De Panne,42567,MOZZATO Luca,28037,0.0,0,2024-03-20
1,2.WT1s,"Volta a Catalunya, Stage 3 : Sant Joan de les Abadesses - Port Ainé (prov.)",42623,POGACAR Tadej,26526,0.0,0,2024-03-20
1,2.1s,"Settimana Coppi e Bartali, Stage 2 : Riccione - Sogliano sul Rubicone",42633,ULISSI Diego,10023,0.0,0,2024-03-20
1,2.WT1s,"Volta a Catalunya, Stage 2 : Mataro - Vallter/Setcases (prov.)",42622,POGACAR Tadej,26526,0.0,0,2024-03-19
1,2.1s,"Settimana Coppi e Bartali, Stage 1 : Pesaro - Pesaro (prov.)",42631,BRENNER Marco,31323,0.0,0,2024-03-19
1,2.WT1s,"Volta a Catalunya, Stage 1 : Sant Feliu de Guixols - Sant Feliu de Guixols (prov.)",42621,SCHULTZ Nicholas,22744,0.0,0,2024-03-18
1,1.1,Cholet Agglo Tour,42564,LAPEIRA Paul,30615,0.0,0,2024-03-17
2,1.1,Cholet Agglo Tour,42564,RENARD Alexis,29969,0.0,0,2024-03-17
3,1.1,Cholet Agglo Tour,42564,VAN ASBROECK Tom,18504,0.0,0,2024-03-17
1,1.WT1,Milano - Sanremo,42560,PHILIPSEN Jasper,26392,0.0,0,2024-03-16
2,1.WT1,Milano - Sanremo,42560,MATTHEWS Michael,13066,0.0,0,2024-03-16
3,1.WT1,Milano - Sanremo,42560,POGACAR Tadej,26526,0.0,0,2024-03-16
4,1.WT1,Milano - Sanremo,42560,PEDERSEN Mads,21992,0.0,0,2024-03-16
5,1.WT1,Milano - Sanremo,42560,BETTIOL Alberto,20697,0.0,0,2024-03-16
6,1.WT1,Milano - Sanremo,42560,MOHORIC Matej,21145,0.0,0,2024-03-16
7,1.WT1,Milano - Sanremo,42560,VAN GILS Maxim,28521,0.0,0,2024-03-16
8,1.WT1,Milano - Sanremo,42560,STUYVEN Jasper,18233,0.0,0,2024-03-16
9,1.WT1,Milano - Sanremo,42560,ALAPHILIPPE Julian,18610,0.0,0,2024-03-16
10,1.WT1,Milano - Sanremo,42560,VAN DER POEL Mathieu,21971,0.0,0,2024-03-16
1,1.1,Classic Loire Atlantique,42561,LAPEIRA Paul,30615,0.0,0,2024-03-16
2,1.1,Classic Loire Atlantique,42561,VAN ASBROECK Tom,18504,0.0,0,2024-03-16
3,1.1,Classic Loire Atlantique,42561,MORIN Emmanuel,24880,0.0,0,2024-03-16
1,1.PS,Bredene Koksijde Classic,42558,MOZZATO Luca,28037,0.0,0,2024-03-15
2,1.PS,Bredene Koksijde Classic,42558,GROENEWEGEN Dylan,19238,0.0,0,2024-03-15
3,1.PS,Bredene Koksijde Classic,42558,THIJSSEN Gerben,27085,0.0,0,2024-03-15
4,1.PS,Bredene Koksijde Classic,42558,CONSONNI Simone,22681,0.0,0,2024-03-15
5,1.PS,Bredene Koksijde Classic,42558,DE LIE Arnaud,32221,0.0,0,2024-03-15
6,1.PS,Bredene Koksijde Classic,42558,LIEPINS Emils,18296,0.0,0,2024-03-15
7,1.PS,Bredene Koksijde Classic,42558,DE KLEIJN Arvid,22596,0.0,0,2024-03-15
8,1.PS,Bredene Koksijde Classic,42558,DUPONT Timothy,7948,0.0,0,2024-03-15
9,1.PS,Bredene Koksijde Classic,42558,HOFSTETTER Hugo,22702,0.0,0,2024-03-15
10,1.PS,Bredene Koksijde Classic,42558,VAN GESTEL Dries,21952,0.0,0,2024-03-15
1,1.PS,GP de Denain - Porte du Hainaut,42557,STEIMLE Jannik,25081,0.0,0,2024-03-14
2,1.PS,GP de Denain - Porte du Hainaut,42557,DESAL Cériel,29273,0.0,0,2024-03-14
3,1.PS,GP de Denain - Porte du Hainaut,42557,VAN GESTEL Dries,21952,0.0,0,2024-03-14
4,1.PS,GP de Denain - Porte du Hainaut,42557,DE LIE Arnaud,32221,0.0,0,2024-03-14
5,1.PS,GP de Denain - Porte du Hainaut,42557,PAGE Hugo,30663,0.0,0,2024-03-14
6,1.PS,GP de Denain - Porte du Hainaut,42557,JARNET Maxime,28630,0.0,0,2024-03-14
7,1.PS,GP de Denain - Porte du Hainaut,42557,VAN MOER Brent,28448,0.0,0,2024-03-14
8,1.PS,GP de Denain - Porte du Hainaut,42557,DE GENDT Aimé,21998,0.0,0,2024-03-14
9,1.PS,GP de Denain - Porte du Hainaut,42557,DEHAIRS Simon,32634,0.0,0,2024-03-14
10,1.PS,GP de Denain - Porte du Hainaut,42557,CAPIOT Amaury,22669,0.0,0,2024-03-14
1,2.1,"Tour de Taiwan, General classification",42615,BLACKMORE Joseph,34973,0.0,0,2024-03-14
2,2.1,"Tour de Taiwan, General classification",42615,KOISHI Yuma,21852,0.0,0,2024-03-14
3,2.1,"Tour de Taiwan, General classification",42615,BETTLES Carter,29531,0.0,0,2024-03-14
1,2.1s,"Tour de Taiwan, Stage 5 : Kaohsiung - Kaohsiung",42614,EINHORN Itamar,27315,0.0,0,2024-03-14
1,1.PS,Nokere Koerse,42556,MERLIER Tim,17988,0.0,0,2024-03-13
2,1.PS,Nokere Koerse,42556,JAKOBSEN Fabio,23426,0.0,0,2024-03-13
3,1.PS,Nokere Koerse,42556,PHILIPSEN Jasper,26392,0.0,0,2024-03-13
4,1.PS,Nokere Koerse,42556,ACKERMANN Pascal,20917,0.0,0,2024-03-13
5,1.PS,Nokere Koerse,42556,CONSONNI Simone,22681,0.0,0,2024-03-13
6,1.PS,Nokere Koerse,42556,VAN ASBROECK Tom,18504,0.0,0,2024-03-13
7,1.PS,Nokere Koerse,42556,ZIJLAARD Maikel,27649,0.0,0,2024-03-13
8,1.PS,Nokere Koerse,42556,MENTEN Milan,24180,0.0,0,2024-03-13
9,1.PS,Nokere Koerse,42556,HOFSTETTER Hugo,22702,0.0,0,2024-03-13
10,1.PS,Nokere Koerse,42556,BITTNER Pavel,31555,0.0,0,2024-03-13
1,1.PS,Milano - Torino,42555,BETTIOL Alberto,20697,0.0,0,2024-03-13
2,1.PS,Milano - Torino,42555,CHRISTEN Jan,34430,0.0,0,2024-03-13
3,1.PS,Milano - Torino,42555,HIRSCHI Marc,26509,0.0,0,2024-03-13
4,1.PS,Milano - Torino,42555,ULISSI Diego,10023,0.0,0,2024-03-13
5,1.PS,Milano - Torino,42555,VERMAERKE Kevin,29332,0.0,0,2024-03-13
6,1.PS,Milano - Torino,42555,BRAMBILLA Gianluca,7279,0.0,0,2024-03-13
7,1.PS,Milano - Torino,42555,HERZOG Emil,34218,0.0,0,2024-03-13
8,1.PS,Milano - Torino,42555,MARCELLUSI Martin,29845,0.0,0,2024-03-13
9,1.PS,Milano - Torino,42555,SCHULTZ Nicholas,22744,0.0,0,2024-03-13
10,1.PS,Milano - Torino,42555,WANDAHL Frederik,30710,0.0,0,2024-03-13
1,2.1s,"Tour de Taiwan, Stage 4 : Nantou - Sun Moon Lake",42613,BETTLES Carter,29531,0.0,0,2024-03-13
1,2.1s,"Tour de Taiwan, Stage 3 : Xinpu - Shigang",42612,NIQUET-OLDEN Bentley,28423,0.0,0,2024-03-12
1,2.1s,"Tour de Taiwan, Stage 2 : Taoyuan - Jiaobanshan Park",42611,HOLLYMAN Mason,29836,0.0,0,2024-03-11
1,2.WT1,"Tirreno - Adriatico, General classification",42602,VINGEGAARD HANSEN Jonas,25740,0.0,0,2024-03-10
2,2.WT1,"Tirreno - Adriatico, General classification",42602,AYUSO PESQUERA Juan,31654,0.0,0,2024-03-10
3,2.WT1,"Tirreno - Adriatico, General classification",42602,HINDLEY Jai,23948,0.0,0,2024-03-10
4,2.WT1,"Tirreno - Adriatico, General classification",42602,DEL TORO ROMERO Isaac,33556,0.0,0,2024-03-10
5,2.WT1,"Tirreno - Adriatico, General classification",42602,O'CONNOR Ben,23763,0.0,0,2024-03-10
6,2.WT1,"Tirreno - Adriatico, General classification",42602,ARENSMAN Thymen,27716,0.0,0,2024-03-10
7,2.WT1,"Tirreno - Adriatico, General classification",42602,UIJTDEBROEKS Cian,31803,0.0,0,2024-03-10
8,2.WT1,"Tirreno - Adriatico, General classification",42602,KÄMNA Lennard,23427,0.0,0,2024-03-10
9,2.WT1,"Tirreno - Adriatico, General classification",42602,PIDCOCK Thomas,27708,0.0,0,2024-03-10
10,2.WT1,"Tirreno - Adriatico, General classification",42602,VAUQUELIN Kévin,31264,0.0,0,2024-03-10
1,2.WT1,"Paris - Nice, General classification",42592,JORGENSON Matteo,28057,0.0,0,2024-03-10
2,2.WT1,"Paris - Nice, General classification",42592,EVENEPOEL Remco,28377,0.0,0,2024-03-10
3,2.WT1,"Paris - Nice, General classification",42592,MCNULTY Brandon,26508,0.0,0,2024-03-10
4,2.WT1,"Paris - Nice, General classification",42592,SKJELMOSE JENSEN Mattias,30166,0.0,0,2024-03-10
5,2.WT1,"Paris - Nice, General classification",42592,VLASOV Aleksandr,24316,0.0,0,2024-03-10
6,2.WT1,"Paris - Nice, General classification",42592,PLAPP Lucas,29787,0.0,0,2024-03-10
7,2.WT1,"Paris - Nice, General classification",42592,BERNAL GOMEZ Egan Arley,24926,0.0,0,2024-03-10
8,2.WT1,"Paris - Nice, General classification",42592,KELDERMAN Wilco,15171,0.0,0,2024-03-10
9,2.WT1,"Paris - Nice, General classification",42592,GALL Felix,26383,0.0,0,2024-03-10
10,2.WT1,"Paris - Nice, General classification",42592,ROGLIC Primoz,20719,0.0,0,2024-03-10
1,2.WT1s,"Tirreno - Adriatico, Stage 7 : San Benedetto del Tronto - San Benedetto del Tronto",42601,MILAN Jonathan,29359,0.0,0,2024-03-10
1,2.WT1s,"Paris - Nice, Stage 8 : Nice - Nice",42591,EVENEPOEL Remco,28377,0.0,0,2024-03-10
1,2.WT1r,"Tirreno - Adriatico, Mountains classification",42604,VINGEGAARD HANSEN Jonas,25740,0.0,0,2024-03-10
1,2.WT1r,"Tirreno - Adriatico, Points classification",42603,MILAN Jonathan,29359,0.0,0,2024-03-10
1,2.WT1r,"Paris - Nice, Mountains classification",42594,EVENEPOEL Remco,28377,0.0,0,2024-03-10
1,2.WT1r,"Paris - Nice, Points classification",42593,EVENEPOEL Remco,28377,0.0,0,2024-03-10
1,2.1s,"Tour de Taiwan, Stage 1 : Taipei - Taipei",42610,EINHORN Itamar,27315,0.0,0,2024-03-10
1,NC5,National Championships Malaysia (Kuala Kubu Bharu) R.R.,42424,MAZUKI Nur Amirull Fakhruddin,18131,0.0,0,2024-03-10
1,2.WT1s,"Tirreno - Adriatico, Stage 6 : Sassoferrato - Cagli",42600,VINGEGAARD HANSEN Jonas,25740,0.0,0,2024-03-09
1,2.WT1s,"Paris - Nice, Stage 7 : Nice - Madone d'Utelle",42590,VLASOV Aleksandr,24316,0.0,0,2024-03-09
1,NC5,National Championships Bahrain () R.R.,42545,NASER Ahmed Ali,30993,0.0,0,2024-03-09
1,2.WT1s,"Tirreno - Adriatico, Stage 5 : Torricella Sicura - Valle Castellana",42599,VINGEGAARD HANSEN Jonas,25740,0.0,0,2024-03-08
1,2.WT1s,"Paris - Nice, Stage 6 : Sisteron - La-Colle-sur-Loup",42589,SKJELMOSE JENSEN Mattias,30166,0.0,0,2024-03-08
1,NCT5,National Championships Bahrain () I.T.T. (prov.),42546,NASER Ahmed Ali,30993,0.0,0,2024-03-08
1,2.WT1s,"Tirreno - Adriatico, Stage 4 : Arrone - Giulianova (prov.)",42598,MILAN Jonathan,29359,0.0,0,2024-03-07
1,2.WT1s,"Paris - Nice, Stage 5 : Saint-Sauveur-de-Montagut - Sisteron (prov.)",42588,KOOIJ Olav,30643,0.0,0,2024-03-07
1,2.WT1s,"Tirreno - Adriatico, Stage 3 : Volterra - Gualdo Tadino (prov.)",42597,BAUHAUS Phil,20861,0.0,0,2024-03-06
1,2.WT1s,"Paris - Nice, Stage 4 : Chalon-sur-Saône - Mont Brouilly (prov.)",42587,BUITRAGO SANCHEZ Santiago,29699,0.0,0,2024-03-06
1,2.WT1s,"Tirreno - Adriatico, Stage 2 : Camaiore - Follonica (prov.)",42596,PHILIPSEN Jasper,26392,0.0,0,2024-03-05
1,2.WT1s,"Paris - Nice, Stage 2 : Thoiry - Montargis (prov.)",42585,DE KLEIJN Arvid,22596,0.0,0,2024-03-04
1,2.WT1s,"Tirreno - Adriatico, Stage 1 : Lido di Camaiore - Lido di Camaiore I.T.T. (prov.)",42595,AYUSO PESQUERA Juan,31654,0.0,0,2024-03-04
1,2.WT1s,"Paris - Nice, Stage 1 : Les Mureaux - Les Mureaux (prov.)",42584,KOOIJ Olav,30643,0.0,0,2024-03-03
1,1.1,GP Jean-Pierre Monseré,42552,VAN DE PAAR Jarne,29798,0.0,0,2024-03-03
2,1.1,GP Jean-Pierre Monseré,42552,DUPONT Timothy,7948,0.0,0,2024-03-03
3,1.1,GP Jean-Pierre Monseré,42552,DEKKER David,27083,0.0,0,2024-03-03
1,1.WT2,Strade Bianche,42551,POGACAR Tadej,26526,0.0,0,2024-03-02
2,1.WT2,Strade Bianche,42551,SKUJINS Toms,16739,0.0,0,2024-03-02
3,1.WT2,Strade Bianche,42551,VAN GILS Maxim,28521,0.0,0,2024-03-02
4,1.WT2,Strade Bianche,42551,PIDCOCK Thomas,27708,0.0,0,2024-03-02
5,1.WT2,Strade Bianche,42551,MOHORIC Matej,21145,0.0,0,2024-03-02
6,1.WT2,Strade Bianche,42551,COSNEFROY Benoît,24189,0.0,0,2024-03-02
7,1.WT2,Strade Bianche,42551,FORMOLO Davide,18749,0.0,0,2024-03-02
8,1.WT2,Strade Bianche,42551,MARTINEZ Lenny,32721,0.0,0,2024-03-02
9,1.WT2,Strade Bianche,42551,ZANA Filippo,27749,0.0,0,2024-03-02
10,1.WT2,Strade Bianche,42551,LAPORTE Christophe,19953,0.0,0,2024-03-02
1,1.1,GP Criquielion,42547,SEGAERT Alec,33567,0.0,0,2024-03-02
2,1.1,GP Criquielion,42547,BITTNER Pavel,31555,0.0,0,2024-03-02
3,1.1,GP Criquielion,42547,BIERMANS Jenthe,22010,0.0,0,2024-03-02
1,1.PS,Trofeo Laigueglia,42432,MARTINEZ Lenny,32721,0.0,0,2024-02-28
2,1.PS,Trofeo Laigueglia,42432,VENDRAME Andrea,22170,0.0,0,2024-02-28
3,1.PS,Trofeo Laigueglia,42432,AYUSO PESQUERA Juan,31654,0.0,0,2024-02-28
4,1.PS,Trofeo Laigueglia,42432,SCARONI Christian,27002,0.0,0,2024-02-28
5,1.PS,Trofeo Laigueglia,42432,CHRISTEN Jan,34430,0.0,0,2024-02-28
6,1.PS,Trofeo Laigueglia,42432,RAFFERTY Darren,31511,0.0,0,2024-02-28
7,1.PS,Trofeo Laigueglia,42432,BARRE Louis,30055,0.0,0,2024-02-28
8,1.PS,Trofeo Laigueglia,42432,VELASCO Simone,22662,0.0,0,2024-02-28
9,1.PS,Trofeo Laigueglia,42432,LAPEIRA Paul,30615,0.0,0,2024-02-28
10,1.PS,Trofeo Laigueglia,42432,ROTA Lorenzo,21958,0.0,0,2024-02-28
1,1.1,Le Samyn,42430,REX Laurenz,28442,0.0,0,2024-02-27
2,1.1,Le Samyn,42430,MORGADO Antonio Tomas,34222,0.0,0,2024-02-27
3,1.1,Le Samyn,42430,BIERMANS Jenthe,22010,0.0,0,2024-02-27
1,2.WT3,"UAE Tour, General classification",42536,VAN EETVELT Lennert,32225,0.0,0,2024-02-25
2,2.WT3,"UAE Tour, General classification",42536,O'CONNOR Ben,23763,0.0,0,2024-02-25
3,2.WT3,"UAE Tour, General classification",42536,BILBAO LOPEZ DE ARMENTIA Pello,17881,0.0,0,2024-02-25
4,2.WT3,"UAE Tour, General classification",42536,VAN WILDER Ilan,29828,0.0,0,2024-02-25
5,2.WT3,"UAE Tour, General classification",42536,VALTER Attila,27198,0.0,0,2024-02-25
6,2.WT3,"UAE Tour, General classification",42536,STORER Michael,25335,0.0,0,2024-02-25
7,2.WT3,"UAE Tour, General classification",42536,POOLE Max,32809,0.0,0,2024-02-25
8,2.WT3,"UAE Tour, General classification",42536,RIVERA VARGAS Brandon Smith,26283,0.0,0,2024-02-25
9,2.WT3,"UAE Tour, General classification",42536,VERONA QUINTANILLA Carlos,17994,0.0,0,2024-02-25
10,2.WT3,"UAE Tour, General classification",42536,LEMMEN Bart,32252,0.0,0,2024-02-25
1,2.WT3s,"UAE Tour, Stage 7 : Al Ain - Jebel Hafeet",42535,VAN EETVELT Lennert,32225,0.0,0,2024-02-25
1,2.WT3r,"UAE Tour, Points classification",42537,MERLIER Tim,17988,0.0,0,2024-02-25
1,1.PS,Faun Drôme Classic,42427,HIRSCHI Marc,26509,0.0,0,2024-02-25
2,1.PS,Faun Drôme Classic,42427,AYUSO PESQUERA Juan,31654,0.0,0,2024-02-25
3,1.PS,Faun Drôme Classic,42427,VAN GILS Maxim,28521,0.0,0,2024-02-25
4,1.PS,Faun Drôme Classic,42427,BARGUIL Warren,17627,0.0,0,2024-02-25
5,1.PS,Faun Drôme Classic,42427,SKJELMOSE JENSEN Mattias,30166,0.0,0,2024-02-25
6,1.PS,Faun Drôme Classic,42427,TRONCHON Bastien,32134,0.0,0,2024-02-25
7,1.PS,Faun Drôme Classic,42427,LAPEIRA Paul,30615,0.0,0,2024-02-25
8,1.PS,Faun Drôme Classic,42427,STRONG Corbin,29492,0.0,0,2024-02-25
9,1.PS,Faun Drôme Classic,42427,COSNEFROY Benoît,24189,0.0,0,2024-02-25
10,1.PS,Faun Drôme Classic,42427,GODON Dorian,25704,0.0,0,2024-02-25
1,1.PS,Kuurne - Brussel - Kuurne,42428,VAN AERT Wout,20730,0.0,0,2024-02-25
2,1.PS,Kuurne - Brussel - Kuurne,42428,WELLENS Tim,16722,0.0,0,2024-02-25
3,1.PS,Kuurne - Brussel - Kuurne,42428,LAZKANO LOPEZ Oier,30595,0.0,0,2024-02-25
4,1.PS,Kuurne - Brussel - Kuurne,42428,LAPORTE Christophe,19953,0.0,0,2024-02-25
5,1.PS,Kuurne - Brussel - Kuurne,42428,EEKHOFF Nils,26429,0.0,0,2024-02-25
6,1.PS,Kuurne - Brussel - Kuurne,42428,JEANNIERE Emilien,29288,0.0,0,2024-02-25
7,1.PS,Kuurne - Brussel - Kuurne,42428,LAMPERTI Luke,31833,0.0,0,2024-02-25
8,1.PS,Kuurne - Brussel - Kuurne,42428,TAMINIAUX Lionel,23416,0.0,0,2024-02-25
9,1.PS,Kuurne - Brussel - Kuurne,42428,MAYRHOFER Marius,29192,0.0,0,2024-02-25
10,1.PS,Kuurne - Brussel - Kuurne,42428,STUYVEN Jasper,18233,0.0,0,2024-02-25
1,2.1,"O Gran Camiño, General classification",42542,VINGEGAARD HANSEN Jonas,25740,0.0,0,2024-02-25
2,2.1,"O Gran Camiño, General classification",42542,MARTINEZ Lenny,32721,0.0,0,2024-02-25
3,2.1,"O Gran Camiño, General classification",42542,BERNAL GOMEZ Egan Arley,24926,0.0,0,2024-02-25
1,2.1,"Tour du Rwanda, General classification",42528,BLACKMORE Joseph,34973,0.0,0,2024-02-25
2,2.1,"Tour du Rwanda, General classification",42528,DOSTIYEV Ilkhan,31966,0.0,0,2024-02-25
3,2.1,"Tour du Rwanda, General classification",42528,RESTREPO VALENCIA Jhonatan,24720,0.0,0,2024-02-25
