rank,category,racename,race_id,rider_name,rider_id,points,jpp,date,ploegleider
8,2.PS,"Presidential Tour of Turkey, General classification",42747,APARICIO MUÑOZ Mario,31664,0,12,2024-04-28,-
9,2.PS,"Presidential Tour of Turkey, General classification",42747,HAGEN Carl Fredrik,23436,0,10,2024-04-28,-
10,2.PS,"Presidential Tour of Turkey, General classification",42747,LANGELLOTTI Victor,26397,0,8,2024-04-28,-
1,2.PSs,"Presidential Tour of Turkey, Stage 8 : Istanbul - Istanbul",42746,no result,13543,0.3,0,2024-04-28,-
1,2.1,"Vuelta a Asturias, General classification",42774,DEL TORO ROMERO Isaac,33556,2,0,2024-04-28,Kees
2,2.1,"Vuelta a Asturias, General classification",42774,MAJKA Rafal,14310,0.3,0,2024-04-28,Kees
3,2.1,"Vuelta a Asturias, General classification",42774,FAGUNDEZ LIMA Antonio Eric,28445,0.1,0,2024-04-28,-
1,1.1,Famenne Ardenne Classic,43012,DE LIE Arnaud,32221,2,0,2024-04-28,PB
2,1.1,Famenne Ardenne Classic,43012,ZINGLE Axel,31263,0.3,0,2024-04-28,Paul
3,1.1,Famenne Ardenne Classic,43012,VAN GILS Maxim,28521,0.1,0,2024-04-28,Albert
1,2.1s,"Vuelta a Asturias, Stage 3 : Benia - Oviedo",42773,FISHER-BLACK Finn,30562,0.2,0,2024-04-28,Kees
1,NC5,National Championships Panama (Gamboa) R.R.,42792,ARCHIBOLD CASTILLO Franklin Erasmo,26075,0.0,0,2024-04-28,-
1,NC5,National Championships United Arab Emirates (Nazwa) R.R. (prov.),42665,MAYOUF Khalid,25314,0.0,0,2024-04-28,-
1,NC5,National Championships Chile (Casablanca) R.R. (prov.),42782,KOTSAKIS LAGOS Francisco,32627,0.0,0,2024-04-28,-
1,2.WT1s,"Tour de Romandie, Stage 4 : Saillon - Leysin",42752,CARAPAZ MONTENEGRO Richard Antonio,21342,1,0,2024-04-27,Paul
1,2.PSs,"Presidential Tour of Turkey, Stage 7 : Izmir - Izmir",42745,LUND ANDRESEN Tobias,31657,0.3,0,2024-04-27,PB
1,2.1s,"Vuelta a Asturias, Stage 2 : Ribera - Ribadesella",42772,MORGADO Antonio Tomas,34222,0.2,0,2024-04-27,-
1,2.WT1s,"Tour de Romandie, Stage 3 : Oron - Oron I.T.T.",42751,MCNULTY Brandon,26508,1,0,2024-04-26,Kees
1,2.PSs,"Presidential Tour of Turkey, Stage 6 : Kusadasi - Manisa",42744,VAN DEN BROEK Frank,33648,0.3,0,2024-04-26,-
1,2.1s,"Vuelta a Asturias, Stage 1 : Oviedo - Pola de Lena (prov.)",42771,DEL TORO ROMERO Isaac,33556,0.2,0,2024-04-26,Kees
1,NCT5,National Championships Panama (Gamboa) I.T.T. (prov.),42793,ARCHIBOLD CASTILLO Franklin Erasmo,26075,0.0,0,2024-04-26,-
1,NCT5,National Championships Chile (Casablanca) I.T.T.,42658,RODRIGUEZ AGUILAR Jose Luis,21349,0.0,0,2024-04-26,-
1,2.WT1s,"Tour de Romandie, Stage 2 : Fribourg - Salvan Les Marécottes (prov.)",42750,NYS Thibau,32185,1,0,2024-04-25,Jan
1,2.PSs,"Presidential Tour of Turkey, Stage 5 : Bodrum - Kusadasi (prov.)",42743,LUND ANDRESEN Tobias,31657,0.3,0,2024-04-25,PB
1,2.WT1s,"Tour de Romandie, Stage 1 : Château d'Oex - Fribourg (prov.)",42749,GODON Dorian,25704,1,0,2024-04-24,PB
1,2.PSs,"Presidential Tour of Turkey, Stage 4 : Marmaris - Bodrum (prov.)",42742,LUND ANDRESEN Tobias,31657,0.3,0,2024-04-24,PB
1,2.WT1s,"Tour de Romandie, Prologue : Payerne I.T.T. (prov.)",42748,ZIJLAARD Maikel,27649,1,0,2024-04-23,-
1,2.PSs,"Presidential Tour of Turkey, Stage 3 : Fethiye - Marmaris (prov.)",42741,LONARDI Giovanni,25634,0.3,0,2024-04-23,-
1,2.PSs,"Presidential Tour of Turkey, Stage 2 : Kemer - Kas (prov.)",42740,KANTER Max,24961,0.3,0,2024-04-22,-
1,1.WT1,Liège - Bastogne - Liège,42670,POGACAR Tadej,26526,15,50,2024-04-21,Wijnand
2,1.WT1,Liège - Bastogne - Liège,42670,BARDET Romain,13566,3,35,2024-04-21,Nicky
3,1.WT1,Liège - Bastogne - Liège,42670,VAN DER POEL Mathieu,21971,2,25,2024-04-21,Harry
4,1.WT1,Liège - Bastogne - Liège,42670,VAN GILS Maxim,28521,1,20,2024-04-21,Albert
5,1.WT1,Liège - Bastogne - Liège,42670,PARET PEINTRE Aurélien,24110,0.5,18,2024-04-21,Jan
6,1.WT1,Liège - Bastogne - Liège,42670,VANSEVENANT Mauri,28580,0,16,2024-04-21,Jan
7,1.WT1,Liège - Bastogne - Liège,42670,MADOUAS Valentin,24758,0,14,2024-04-21,Nicky
8,1.WT1,Liège - Bastogne - Liège,42670,LUTSENKO Alexey,18455,0,12,2024-04-21,Paul
9,1.WT1,Liège - Bastogne - Liège,42670,BILBAO LOPEZ DE ARMENTIA Pello,17881,0,10,2024-04-21,Albert
10,1.WT1,Liège - Bastogne - Liège,42670,PIDCOCK Thomas,27708,0,8,2024-04-21,Vel
1,2.PSs,"Presidential Tour of Turkey, Stage 1 : Antalya - Antalya (prov.)",42739,JAKOBSEN Fabio,23426,0.3,0,2024-04-21,Kaspar
1,1.1,Giro della Romagna,42671,MORGADO Antonio Tomas,34222,2,0,2024-04-21,-
2,1.1,Giro della Romagna,42671,BOU COMPANY Joan,27598,0.3,0,2024-04-21,-
3,1.1,Giro della Romagna,42671,BAIS Mattia,26241,0.1,0,2024-04-21,-
1,2.PS,"Tour of the Alps, General classification",42738,LOPEZ PEREZ Juan Pedro,27132,4,50,2024-04-19,-
2,2.PS,"Tour of the Alps, General classification",42738,O'CONNOR Ben,23763,1,35,2024-04-19,Nicky
3,2.PS,"Tour of the Alps, General classification",42738,TIBERI Antonio,30649,0.5,25,2024-04-19,-
4,2.PS,"Tour of the Alps, General classification",42738,PARET PEINTRE Valentin,31495,0,20,2024-04-19,Jan
5,2.PS,"Tour of the Alps, General classification",42738,BARDET Romain,13566,0,18,2024-04-19,Nicky
6,2.PS,"Tour of the Alps, General classification",42738,POELS Wout,7751,0,16,2024-04-19,Roy
7,2.PS,"Tour of the Alps, General classification",42738,STORER Michael,25335,0,14,2024-04-19,Albert
8,2.PS,"Tour of the Alps, General classification",42738,PELLIZZARI Giulio,33100,0,12,2024-04-19,Kees
9,2.PS,"Tour of the Alps, General classification",42738,SOSA CUERVO Ivan Ramiro,26378,0,10,2024-04-19,Albert
10,2.PS,"Tour of the Alps, General classification",42738,PIGANZOLI Davide,32232,0,8,2024-04-19,-
1,2.PSs,"Tour of the Alps, Stage 5 : Levico Terme - Levico Terme",42737,PARET PEINTRE Aurélien,24110,0.3,0,2024-04-19,Jan
1,2.PSs,"Tour of the Alps, Stage 4 : Leifers - Borgo Valsugana",42736,CARR Simon,30010,0.3,0,2024-04-18,PB
1,1.WT2,Flèche Wallonne,42669,WILLIAMS Stephen,24346,10,50,2024-04-17,PB
2,1.WT2,Flèche Wallonne,42669,VAUQUELIN Kévin,31264,3,35,2024-04-17,Albert
3,1.WT2,Flèche Wallonne,42669,VAN GILS Maxim,28521,1,25,2024-04-17,Albert
4,1.WT2,Flèche Wallonne,42669,COSNEFROY Benoît,24189,0.5,20,2024-04-17,Bram
5,1.WT2,Flèche Wallonne,42669,BUITRAGO SANCHEZ Santiago,29699,0.2,18,2024-04-17,PB
6,1.WT2,Flèche Wallonne,42669,JOHANNESSEN Tobias Halland,31567,0,16,2024-04-17,Albert
7,1.WT2,Flèche Wallonne,42669,GREGOIRE Romain,32766,0,14,2024-04-17,Jan
8,1.WT2,Flèche Wallonne,42669,GODON Dorian,25704,0,12,2024-04-17,PB
9,1.WT2,Flèche Wallonne,42669,BENOOT Tiesj,21244,0,10,2024-04-17,Paul
10,1.WT2,Flèche Wallonne,42669,MARTIN Guillaume,19994,0,8,2024-04-17,Nicky
1,2.PSs,"Tour of the Alps, Stage 3 : Schwaz - Schwaz",42735,LOPEZ PEREZ Juan Pedro,27132,0.3,0,2024-04-17,-
1,2.PSs,"Tour of the Alps, Stage 2 : Salurn - Stans",42734,DE MARCHI Alessandro,7268,0.3,0,2024-04-16,-
1,2.PSs,"Tour of the Alps, Stage 1 : Neumarkt - Kurtinig",42733,FOSS Tobias Svendsen,24873,0.3,0,2024-04-15,Kees
1,1.WT1,Amstel Gold Race,42668,PIDCOCK Thomas,27708,15,50,2024-04-14,Vel
2,1.WT1,Amstel Gold Race,42668,HIRSCHI Marc,26509,3,35,2024-04-14,Bram
3,1.WT1,Amstel Gold Race,42668,BENOOT Tiesj,21244,2,25,2024-04-14,Paul
4,1.WT1,Amstel Gold Race,42668,VANSEVENANT Mauri,28580,1,20,2024-04-14,Jan
5,1.WT1,Amstel Gold Race,42668,LAPEIRA Paul,30615,0.5,18,2024-04-14,-
6,1.WT1,Amstel Gold Race,42668,MADOUAS Valentin,24758,0,16,2024-04-14,Nicky
7,1.WT1,Amstel Gold Race,42668,MOLLEMA Bauke,5139,0,14,2024-04-14,-
8,1.WT1,Amstel Gold Race,42668,PACHER Quentin,20163,0,12,2024-04-14,-
9,1.WT1,Amstel Gold Race,42668,BILBAO LOPEZ DE ARMENTIA Pello,17881,0,10,2024-04-14,Albert
10,1.WT1,Amstel Gold Race,42668,MATTHEWS Michael,13066,0,8,2024-04-14,PB
1,1.1,Tour du Doubs,42667,MARTINEZ Lenny,32721,2,0,2024-04-14,Kees
2,1.1,Tour du Doubs,42667,BERTHET Clément,31634,0.3,0,2024-04-14,-
3,1.1,Tour du Doubs,42667,DIAZ GALLEGO Jose Manuel,24103,0.1,0,2024-04-14,-
1,NC5,National Championships Argentina (Alta Gracia) R.R.,42790,ROSAS Laureano,19936,0.0,0,2024-04-14,-
1,1.1,Tour du Jura,42663,GAUDU David,24255,2,0,2024-04-13,PB
2,1.1,Tour du Jura,42663,JEGAT Jordan,32860,0.3,0,2024-04-13,-
3,1.1,Tour du Jura,42663,MARTIN Guillaume,19994,0.1,0,2024-04-13,Nicky
1,CCT2,Oceania Cycling Championships (Brisbane) I.T.T.,42679,GATE Aaron,13153,0.5,0,2024-04-13,-
1,2.1,"Giro dAbruzzo, General classification",42726,LUTSENKO Alexey,18455,2,0,2024-04-12,Paul
2,2.1,"Giro dAbruzzo, General classification",42726,SIVAKOV Pavel,24934,0.3,0,2024-04-12,Albert
3,2.1,"Giro dAbruzzo, General classification",42726,BENNETT George,12254,0.1,0,2024-04-12,Nicky
1,1.1,Classic Grand Besançon Doubs,42661,MARTINEZ Lenny,32721,2,0,2024-04-12,Kees
2,1.1,Classic Grand Besançon Doubs,42661,LANGELLOTTI Victor,26397,0.3,0,2024-04-12,-
3,1.1,Classic Grand Besançon Doubs,42661,GAUDU David,24255,0.1,0,2024-04-12,PB
1,2.1s,"Giro dAbruzzo, Stage 4 : Montorio al Vomano - LAquila",42725,SIVAKOV Pavel,24934,0.2,0,2024-04-12,Albert
1,CC2,Oceania Cycling Championships (Brisbane) R.R.,42678,CAVANAGH Ryan,23904,1,0,2024-04-12,-
2,CC2,Oceania Cycling Championships (Brisbane) R.R.,42678,GREENWOOD Matthew,33593,0.0,0,2024-04-12,-
3,CC2,Oceania Cycling Championships (Brisbane) R.R.,42678,GATE Aaron,13153,0.0,0,2024-04-12,-
4,CC2,Oceania Cycling Championships (Brisbane) R.R.,42678,METCALFE Ben,29479,0.0,0,2024-04-12,-
5,CC2,Oceania Cycling Championships (Brisbane) R.R.,42678,MEDWAY Jackson,35042,0.0,0,2024-04-12,-
6,CC2,Oceania Cycling Championships (Brisbane) R.R.,42678,BETTLES Carter,29531,0.0,0,2024-04-12,-
7,CC2,Oceania Cycling Championships (Brisbane) R.R.,42678,MOREY Drew,25476,0.0,0,2024-04-12,-
8,CC2,Oceania Cycling Championships (Brisbane) R.R.,42678,JENNER Samuel,25337,0.0,0,2024-04-12,-
9,CC2,Oceania Cycling Championships (Brisbane) R.R.,42678,WARD Jack,36000,0.0,0,2024-04-12,-
10,CC2,Oceania Cycling Championships (Brisbane) R.R.,42678,BURNS Luke,33367,0.0,0,2024-04-12,-
1,NCT5,National Championships Argentina (Alta Gracia) I.T.T.,42789,FREDES Sergio Omar,24168,0.0,0,2024-04-12,-
1,2.1s,"Giro dAbruzzo, Stage 3 : Pratola Peligna - Prati di Tivo",42724,LUTSENKO Alexey,18455,0.2,0,2024-04-11,Paul
1,1.PS,Brabantse Pijl,42660,COSNEFROY Benoît,24189,4,50,2024-04-10,Bram
2,1.PS,Brabantse Pijl,42660,TEUNS Dylan,17908,1,35,2024-04-10,Kees
3,1.PS,Brabantse Pijl,42660,WELLENS Tim,16722,0.5,25,2024-04-10,Jan
4,1.PS,Brabantse Pijl,42660,BLACKMORE Joseph,34973,0,20,2024-04-10,-
5,1.PS,Brabantse Pijl,42660,CEPEDA HERNANDEZ Jefferson Alveiro,23549,0,18,2024-04-10,-
6,1.PS,Brabantse Pijl,42660,HERMANS Quinten,22077,0,16,2024-04-10,-
7,1.PS,Brabantse Pijl,42660,VAN DEN BERG Marijn,27674,0,14,2024-04-10,Roy
8,1.PS,Brabantse Pijl,42660,MATTHEWS Michael,13066,0,12,2024-04-10,PB
9,1.PS,Brabantse Pijl,42660,BRAET Vito,29801,0,10,2024-04-10,-
10,1.PS,Brabantse Pijl,42660,STRONG Corbin,29492,0,8,2024-04-10,PB
1,2.1s,"Giro dAbruzzo, Stage 2 : Alanno - Magliano de Marsi",42723,CHRISTEN Jan,34430,0.2,0,2024-04-10,-
1,2.1s,"Giro dAbruzzo, Stage 1 : Vasto - Pescara",42722,ZANONCELLO Enrico,28364,0.2,0,2024-04-09,-
1,1.WT1,Paris - Roubaix,42659,VAN DER POEL Mathieu,21971,15,50,2024-04-07,Harry
2,1.WT1,Paris - Roubaix,42659,PHILIPSEN Jasper,26392,3,35,2024-04-07,Nicky
3,1.WT1,Paris - Roubaix,42659,PEDERSEN Mads,21992,2,25,2024-04-07,Kees
4,1.WT1,Paris - Roubaix,42659,POLITT Nils,20847,1,20,2024-04-07,Kees
5,1.WT1,Paris - Roubaix,42659,KÜNG Stefan,20960,0.5,18,2024-04-07,Wijnand
6,1.WT1,Paris - Roubaix,42659,VERMEERSCH Gianni,18247,0,16,2024-04-07,-
7,1.WT1,Paris - Roubaix,42659,PITHIE Laurence,31638,0,14,2024-04-07,PB
